0,1,2,3
4578.0,4632.0,4676.0,4718.5
4719.0,4762.5,4805.5,4850.5
4456.0,4321.0,4371.5,4417.5
13901.0,24144.5,9715.5,24189.0
4335.0,4387.5,4478.0,4437.5
4597.5,4541.0,4638.0,4680.5
4817.5,4914.5,5009.5,4966.5
5200.5,5256.5,5348.5,5307.0
5765.0,5863.5,5812.5,5899.5
4984.5,5044.5,5095.5,5134.5
4354.0,4496.0,4450.5,4401.5
14786.0,14840.5,19406.0,14887.5
4365.5,4221.5,4322.5,4275.5
4492.0,4556.0,4591.5,4639.5
5002.0,5050.0,5147.5,5096.0
4574.0,4513.0,4614.5,4654.5
4418.0,4469.0,4516.0,4559.5
4369.5,4315.0,4420.0,4451.0
4547.5,4449.5,4501.5,4591.5
8239.5,4612.0,4667.5,4716.5
5833.0,5775.0,5922.5,5873.0
4533.5,4591.5,4632.0,4678.5
4421.5,4364.5,4516.0,4463.0
4671.0,4534.5,4581.0,4633.5
5317.0,5142.0,5266.5,5203.5
5010.5,5066.0,5158.5,5108.5
4443.0,4495.0,4537.5,4585.0
8694.5,8651.0,8741.5,8591.5
4458.5,4397.0,4546.5,4502.0
4686.5,4746.0,4785.0,4826.5
4917.5,4974.5,5068.0,5026.5
5195.0,5253.5,5296.5,5341.0
4784.5,4846.5,4930.5,4881.5
4427.0,4370.0,4468.5,4518.0
4495.0,4353.0,4449.0,4404.5
6903.5,7054.5,6956.0,7012.0
6019.0,6069.5,6161.0,6117.5
4494.5,4555.5,4643.0,4590.0
5053.0,4999.0,5144.5,5103.5
10804.0,10756.0,5475.5,10847.5
4380.0,4446.0,4483.5,4528.0
6144.5,6204.0,9502.0,6241.0
4629.0,4680.5,4726.0,4810.5
4798.5,4853.5,4944.5,4908.0
4410.5,4467.5,4557.0,4509.5
5124.0,5071.5,5210.5,5173.0
4342.0,4441.5,4484.0,4389.5
5304.0,5390.0,5339.0,5250.5
7326.5,7379.0,7483.0,7436.0
5378.5,5339.5,5231.5,5288.5
4327.0,4381.5,4426.0,4476.0
4205.5,4266.0,4354.5,4310.0
4864.5,4916.0,5003.0,4960.0
4692.0,4595.0,4648.5,4737.5
4286.5,4349.5,4388.0,4457.0
4794.5,4848.5,4943.0,4900.0
4473.0,4576.0,4532.0,4639.5
6082.5,6130.0,6169.5,6216.0
6294.0,6146.5,6252.0,6207.5
10525.0,10444.0,10481.0,10385.5
4971.0,4915.5,5022.5,5069.5
4399.0,4449.0,4539.0,4497.5
4428.5,4473.5,4564.0,4520.5
6989.0,7051.0,7119.5,10820.0
6914.0,6812.5,6860.0,6948.5
4526.0,4419.5,4483.0,4568.5
4324.0,4373.0,4462.5,4416.5
5020.0,5065.5,5157.5,5116.5
5014.0,5065.5,5115.5,5152.5
4727.0,4784.5,7884.0,4823.0
5719.5,5571.5,5627.5,5679.0
4839.5,4694.0,4794.5,4744.5
4183.0,4238.0,4280.5,4335.0
4626.0,4701.0,4743.5,4783.5
4511.0,4398.0,4460.5,4553.0
4999.5,4952.0,5090.0,5045.5
4223.0,4279.5,4368.5,4323.5
4753.5,4605.0,4659.0,4715.5
6231.5,6076.5,6177.0,6133.5
5907.5,5903.5,6106.0,6011.5
4961.0,5047.0,5133.5,5088.0
5079.5,4935.5,5037.0,4988.0
4297.5,4348.5,4433.5,4477.0
4519.0,4570.5,4612.0,4653.0
5299.5,5156.0,5252.5,5211.5
4783.0,4644.0,4699.0,4743.5
6367.0,6419.5,6525.0,6462.5
18928.5,18886.0,18827.0,18974.5
4294.0,4346.5,4439.5,4393.5
5088.0,5135.5,5221.5,5182.0
5231.5,5281.5,5368.0,5325.0
5414.5,5318.5,5369.0,5459.0
4471.0,4523.5,4575.5,4636.5
7695.0,11642.0,11757.0,11706.0
4562.5,4616.5,4660.5,4710.5
4208.0,4263.0,4350.5,4308.0
8389.5,8439.5,8337.5,8478.0
4466.0,4513.0,4604.5,4559.5
4681.0,4734.5,4823.5,4779.0
4512.0,4563.5,4647.0,4614.0
4436.5,4510.0,4595.5,4556.0
4893.0,4791.0,4841.0,4937.5
5333.5,5227.0,5372.0,5286.0
4314.0,4365.5,4456.0,4406.0
7094.5,7152.0,7249.5,7210.0
10364.5,10421.0,10514.0,10463.5
10155.0,10017.5,10066.5,10118.5
32193.0,32239.0,32333.5,32288.5
6590.5,6644.5,6731.5,6688.5
5006.5,5159.5,5226.5,5306.5
4558.5,4606.0,4696.5,4645.0
27225.0,27075.5,27178.5,27136.0
38022.5,37966.0,38111.0,38066.5
4292.0,4347.0,4431.0,4397.0
14569.5,14625.5,14746.0,14702.0
5206.5,5149.0,5338.5,5255.0
4252.5,4196.0,4397.0,4301.0
4945.0,4994.5,5074.0,5040.0
4671.0,4723.0,4772.0,4819.5
6876.5,6840.0,6793.0,6736.0
5890.0,5999.5,6043.0,5949.0
10259.5,10217.5,5972.5,10307.0
4585.5,4647.0,4723.5,4685.0
4257.0,4398.5,4319.0,4364.5
4437.5,4487.5,4529.5,4576.0
4800.5,4857.5,4944.5,4908.0
4880.5,4939.0,5032.0,4984.0
5690.0,5746.5,5881.0,5785.5
5619.0,5523.0,5575.5,5667.5
5281.0,5133.0,5227.5,5180.5
4399.5,4453.0,4505.5,4548.5
4295.0,4345.5,4435.5,4394.0
4383.0,4432.5,4480.0,4520.5
4303.5,4361.0,4448.5,4494.5
4550.5,4600.0,4644.5,4685.5
5132.0,4982.5,5050.5,5088.0
5311.0,5365.0,5408.0,8747.5
4646.5,4505.0,4601.5,4554.5
4408.5,4476.5,4521.0,4559.5
4425.5,4484.0,4568.5,4519.0
4980.5,4891.0,4943.0,4840.5
4534.5,4396.5,4447.0,4490.5
4715.0,4769.5,4813.0,4862.0
5085.0,4941.5,5039.5,4996.5
7377.0,7283.0,7231.5,7332.0
4541.5,4556.0,4694.5,4649.0
4278.0,4338.5,4448.0,4375.0
9385.0,9334.0,9472.5,9433.5
4408.5,4257.0,4320.5,4359.0
12737.5,12793.5,12834.0,12881.5
5117.0,4902.0,5225.0,5262.0
4366.0,4428.0,4464.5,4506.0
4233.5,4334.5,4420.0,4384.0
4289.0,4348.0,4437.5,4397.5
4428.0,4363.0,4503.0,4461.0
4566.0,4432.0,4527.0,4484.5
4565.0,4618.0,4703.5,4661.0
4463.5,4521.5,4611.0,4575.5
5677.5,5773.5,5818.5,5732.5
6040.5,6102.5,6142.5,6181.0
5132.0,4992.0,5097.5,5051.5
11585.0,11496.5,11449.5,11535.0
4878.0,4939.5,5029.5,4988.0
4649.0,7912.0,8027.0,7987.0
5462.5,5319.0,5374.5,5421.0
4325.5,4268.0,4409.0,4365.0
4635.0,4689.5,4775.0,4727.5
4590.0,4645.0,4693.0,4744.5
4631.5,4686.5,4734.5,4779.0
4644.0,4501.0,4598.5,4558.0
4386.5,4397.5,4521.5,4479.0
4146.0,4205.5,4250.5,4285.0
8546.0,8501.0,8587.5,8445.5
5158.0,5208.0,5337.5,5288.0
5163.5,5105.0,5247.0,5211.0
5260.5,5205.5,5306.0,5360.5
4451.5,9918.5,10017.0,9961.0
4221.5,4310.0,7559.0,7607.5
5987.5,5936.5,6037.5,6081.0
4461.0,4516.0,4555.0,4607.5
4936.0,4986.5,5078.5,5029.0
4558.0,4627.5,4660.0,4715.5
4113.0,4168.0,3897.0,4213.0
4915.0,4967.5,5061.5,5011.5
4212.0,4263.0,4348.0,4313.0
4375.5,4425.5,8020.0,4467.0
5886.0,5946.0,6031.5,5990.5
5305.0,5354.5,5407.0,5451.0
4559.0,4606.0,4753.5,4653.5
4676.5,4730.0,4840.0,4801.5
4217.0,4169.0,4267.5,4303.0
4270.5,4178.0,4373.5,4413.0
4388.0,4466.0,4549.5,4507.5
4856.5,7785.0,7872.0,7831.0
5738.0,5598.0,5701.5,5655.5
4329.0,4386.5,4476.5,4422.0
4481.0,4540.0,4625.5,4590.5
5516.0,5369.0,5472.0,5430.0
4413.0,4473.5,4552.5,4508.5
4885.0,4938.5,5032.0,4990.5
4437.5,4344.0,4393.0,4480.0
8135.0,8189.5,8285.5,8237.5
5300.0,5197.0,5258.5,5145.5
5059.5,5000.5,5138.5,5095.0
26543.0,26641.5,26600.5,26688.0
4362.0,4414.0,4451.0,4492.5
4607.5,4664.5,4715.5,4792.5
4423.5,4323.0,4477.5,4377.0
4544.0,4490.5,4583.5,4645.5
4345.0,4402.5,4443.0,4494.5
4418.0,4473.0,7723.5,4521.5
6483.0,6438.5,6402.5,6345.0
4618.0,4669.5,4717.5,4756.0
4430.0,4486.0,4526.0,4588.0
29888.0,29828.0,29973.5,29928.0
5792.5,5871.0,5726.5,5832.0
17169.5,17121.5,22518.5,17215.5
4791.0,4845.0,4931.5,4886.0
4256.0,4371.5,4414.0,4333.0
5139.5,5078.5,5226.0,5175.0
4288.5,4354.0,4441.0,4406.5
6314.0,6368.5,6415.5,6460.0
5655.5,5696.5,5552.0,5603.0
17123.5,17232.0,6492.0,17367.0
4292.0,4349.5,4432.5,4390.5
6285.5,6440.5,6491.0,6541.0
5309.5,5165.5,5265.5,5223.5
4438.5,4336.0,4392.5,4483.5
4819.5,4876.0,4918.5,4959.5
5074.5,5177.0,5223.0,5132.0
4936.0,5039.5,5081.0,4999.5
4572.5,4627.0,4670.0,4709.5
4635.0,4681.5,4725.5,4770.0
7266.0,7319.5,7417.0,7368.5
6193.0,6298.0,6340.0,6249.5
4411.5,4466.5,12109.5,4515.0
5002.0,4944.5,5085.5,5041.0
4597.5,4658.0,4736.0,4702.5
9206.0,9255.5,9302.5,9400.0
4716.5,4776.0,4812.5,4856.5
4664.5,4522.0,4622.5,4577.0
12132.0,12184.5,12276.0,12228.0
17036.0,13396.0,5991.5,17086.0
14642.5,14695.0,14784.0,14746.0
4743.0,4801.5,7677.5,4843.0
5743.5,5795.0,5847.5,5889.0
4544.5,4608.5,4647.5,4691.5
4665.5,4603.5,4754.5,4709.0
4635.0,4684.5,4735.5,4776.0
6493.5,6402.5,6533.0,6452.5
4783.5,12982.5,19089.5,16002.0
4387.0,4465.0,4568.5,4513.0
4913.5,4979.0,5077.5,5030.0
4521.0,4461.0,4566.5,4609.5
4366.5,4505.5,4464.5,4423.5
5011.0,4868.0,4968.0,4917.0
10423.0,10331.0,10472.0,10387.0
4810.5,4865.0,4914.0,4959.5
5321.0,5177.5,5274.0,5228.5
4555.0,4502.0,4603.0,4646.0
4611.5,4665.0,4704.5,4746.0
4318.0,4373.5,4505.5,4418.0
5302.5,5346.0,5437.5,5393.5
6044.0,6095.0,6138.5,6189.0
5788.5,5728.0,5837.0,5884.0
4524.0,4588.5,4681.0,4630.5
4478.0,4545.5,4584.0,4633.5
4405.5,4451.5,4546.5,4506.0
5003.0,5056.5,5100.0,5146.5
4597.5,4447.5,4514.5,4642.0
4449.0,4305.0,4361.0,4402.5
4920.5,4768.0,4881.5,4834.0
7348.0,7169.5,7300.0,7224.0
4575.0,4634.5,4673.0,4718.0
5164.5,5113.5,5217.0,5260.0
4260.5,4318.0,4356.0,4406.5
4674.0,4531.0,4638.0,4589.0
4459.0,4510.0,4601.0,4554.0
23302.5,23356.5,23442.5,23402.0
4501.0,4558.5,4651.0,4605.0
4585.5,4638.5,4739.0,4676.5
4223.5,4321.0,4282.0,4371.5
4178.5,4236.5,4324.5,4270.0
7703.0,10571.5,10526.5,7756.5
4199.5,4149.0,4292.0,4244.5
12178.5,5222.0,12118.5,12217.5
4889.5,4944.5,4993.5,5038.0
4191.5,4249.5,4295.5,4336.0
6633.0,6536.0,6587.0,6488.0
5546.5,5407.5,5512.0,5471.5
4555.5,4605.0,4660.0,4699.0
4460.5,4517.5,4569.5,4610.0
4393.0,4447.0,4494.0,4533.5
5227.0,5275.0,5363.5,5323.5
4328.5,4384.5,4475.5,4431.5
5407.0,11581.0,11633.0,14576.5
8657.0,8619.5,8572.5,8519.5
12436.0,12532.5,12492.5,12573.0
6703.0,6810.0,10368.0,6856.5
4356.5,4517.0,4470.0,4406.5
4772.5,4819.5,4863.0,4912.5
4530.0,4485.5,4579.5,4624.0
4565.5,4628.0,4685.0,4729.5
4336.0,4483.5,4444.0,4395.5
25759.5,10689.0,25716.5,15887.5
4360.5,4414.5,4502.5,4464.5
4538.5,4482.0,4627.5,4577.0
4936.0,4880.5,5020.0,4978.0
5416.5,5475.0,5523.5,5571.0
5214.5,5161.5,5261.0,5302.0
71554.5,11587.5,11530.5,11634.0
9650.0,9705.5,9785.0,9740.5
5764.0,5867.0,5914.0,5829.5
4350.0,4403.0,11010.0,4447.0
4276.5,4331.5,4424.0,4383.0
4674.5,4733.5,4821.0,4769.0
5738.0,5595.0,5694.5,5650.5
6256.5,6336.0,6425.0,6378.0
4480.5,4540.0,7357.0,4577.0
4776.0,4571.0,4822.0,4738.0
4813.5,4871.5,4963.0,4911.5
4439.5,4493.5,4531.5,4583.0
20414.0,20565.0,20521.5,20471.5
4979.5,5034.0,5082.5,5122.5
19037.0,19242.0,22324.0,19244.5
5103.5,5055.0,5197.0,5152.5
5197.0,5055.5,5111.5,5157.0
5182.0,5124.0,5221.5,5266.0
5018.0,4866.5,4967.0,4928.0
9534.0,9446.0,9390.5,9490.0
4431.5,4333.0,4387.5,4367.5
4285.0,4340.0,4428.0,4388.0
4390.0,4449.5,4535.5,4485.5
4579.0,4649.5,4698.0,4746.5
5108.5,5171.5,5301.5,5208.0
4769.5,4830.0,4905.5,4873.5
5110.5,5163.5,5255.5,5211.5
12125.5,8191.0,8128.0,12171.0
5036.5,4973.0,5120.5,5079.5
24199.0,24259.5,27285.5,27240.5
4942.0,5001.0,5087.5,5044.0
5794.5,5651.0,5752.5,5709.0
4784.0,4882.0,4835.0,7882.0
4810.5,11269.0,11324.5,14411.0
6925.5,6783.0,6831.0,6874.0
4614.0,4554.0,4754.5,4665.0
4297.0,4359.0,4444.0,4398.0
4941.0,4997.5,5040.0,5091.0
5326.0,5378.5,5473.5,5426.5
